group,club_pair,pair_count,purity
Other (Men's),nottingham forest ↔ west ham,94,0.5
Other (Men's),chelsea ↔ luton town,94,0.3617021276595745
Other (Men's),borussia dortmund ↔ rb leipzig,94,0.2765957446808511
Other (Men's),girona ↔ real madrid,94,0.44680851063829785
Other (Men's),blues ↔ leicester,93,0.3010752688172043
Other (Men's),lille ↔ psg,93,0.3118279569892473
Other (Men's),inter ↔ paris saint-germain,93,0.21505376344086022
Other (Men's),bayer leverkusen ↔ chelsea,93,0.24731182795698925
Other (Men's),brighton ↔ leicester,93,0.3978494623655914
Other (Men's),lazio ↔ napoli,92,0.18478260869565216
Other (Men's),liverpool ↔ milan,92,0.29347826086956524
Other (Men's),crystal palace ↔ spurs,92,0.4782608695652174
Other (Men's),manchester united ↔ wolves,92,0.4891304347826087
Other (Men's),brighton ↔ man city,92,0.41304347826086957
Other (Men's),bournemouth ↔ burnley,92,0.5108695652173914
Other (Men's),monaco ↔ paris saint-germain,92,0.1956521739130435
Other (Men's),bayern ↔ rb leipzig,92,0.391304347826087
Other (Men's),bournemouth ↔ brentford,92,0.5
Other (Men's),lazio ↔ manchester city,91,0.1978021978021978
Other (Men's),barcelona ↔ eintracht frankfurt,91,0.3076923076923077
Other (Men's),brentford ↔ nottingham forest,91,0.5054945054945055
Other (Men's),chelsea ↔ rb leipzig,90,0.24444444444444444
Other (Men's),atletico madrid ↔ bayern munich,90,0.35555555555555557
Other (Men's),spurs ↔ west ham,90,0.4222222222222222
Other (Men's),lille ↔ liverpool,90,0.26666666666666666
Other (Men's),sheffield united ↔ tottenham,90,0.4777777777777778
Other (Men's),napoli ↔ psg,90,0.2
Other (Men's),brighton ↔ sheffield united,90,0.5222222222222223
Other (Men's),man city ↔ newcastle,90,0.43333333333333335
Other (Men's),bayern munich ↔ roma,90,0.17777777777777778
Other (Men's),bournemouth ↔ west ham,89,0.5168539325842697
Other (Men's),atalanta ↔ juventus,89,0.25842696629213485
Other (Men's),atletico madrid ↔ tottenham,89,0.2696629213483146
Other (Men's),porto ↔ reds,89,0.2808988764044944
Other (Men's),borussia dortmund ↔ juventus,89,0.2247191011235955
Other (Men's),luton ↔ manchester city,89,0.4606741573033708
Other (Men's),blues ↔ newcastle,89,0.3595505617977528
Other (Men's),ac milan ↔ bayern munich,89,0.20224719101123595
Other (Men's),brentford ↔ real madrid,88,0.29545454545454547
Other (Men's),barcelona ↔ gunners,88,0.32954545454545453
Other (Men's),benfica ↔ chelsea,88,0.25
Other (Men's),barca ↔ sevilla,88,0.3409090909090909
Other (Men's),everton ↔ leeds united,87,0.4827586206896552
Other (Men's),milan ↔ paris saint-germain,87,0.20689655172413793
Other (Men's),ajax ↔ borussia dortmund,87,0.20689655172413793
Other (Men's),crystal palace ↔ man city,87,0.41379310344827586
Other (Men's),lazio ↔ real madrid,87,0.22988505747126436
Other (Men's),napoli ↔ paris saint-germain,87,0.22988505747126436
Other (Men's),man utd ↔ manchester city,87,0.40229885057471265
Other (Men's),ac milan ↔ roma,87,0.22988505747126436
Other (Men's),inter ↔ napoli,86,0.22093023255813954
Other (Men's),bournemouth ↔ sheffield united,86,0.4883720930232558
Other (Men's),atletico madrid ↔ barca,86,0.2558139534883721
Other (Men's),juventus ↔ lazio,86,0.26744186046511625
Other (Men's),bayern munich ↔ leverkusen,86,0.46511627906976744
Other (Men's),napoli ↔ roma,86,0.2441860465116279
Other (Men's),ac milan ↔ tottenham,85,0.25882352941176473
Other (Men's),liverpool ↔ norwich city,85,0.36470588235294116
Other (Men's),blues ↔ reds,85,0.24705882352941178
Other (Men's),real madrid ↔ valencia,85,0.25882352941176473
Other (Men's),ajax ↔ brentford,85,0.38823529411764707
Other (Men's),lyon ↔ real madrid,85,0.2823529411764706
Other (Men's),everton ↔ paris saint-germain,85,0.2823529411764706
Other (Men's),burnley ↔ west ham,84,0.5119047619047619
Other (Men's),crystal palace ↔ leicester city,84,0.4523809523809524
Other (Men's),dortmund ↔ paris saint-germain,84,0.21428571428571427
Other (Men's),barcelona ↔ crystal palace,84,0.35714285714285715
Other (Men's),liverpool ↔ luton,84,0.47619047619047616
Other (Men's),atalanta ↔ manchester united,84,0.21428571428571427
Other (Men's),burnley ↔ nottingham forest,83,0.4578313253012048
Other (Men's),paris saint-germain ↔ roma,83,0.1927710843373494
Other (Men's),newcastle ↔ sheffield united,83,0.5060240963855421
Other (Men's),brentford ↔ leicester,83,0.4578313253012048
Other (Men's),burnley ↔ reds,83,0.39759036144578314
Other (Men's),borussia dortmund ↔ tottenham,83,0.26506024096385544
Other (Men's),newcastle united ↔ real madrid,83,0.30120481927710846
Other (Men's),atletico madrid ↔ sevilla,83,0.2891566265060241
Other (Men's),crystal palace ↔ real madrid,83,0.3132530120481928
Other (Men's),chelsea ↔ wolves,83,0.4457831325301205
Other (Men's),liverpool ↔ west ham united,83,0.39759036144578314
Other (Men's),aston villa ↔ leicester city,82,0.45121951219512196
Other (Men's),bayern ↔ tottenham,82,0.25609756097560976
Other (Men's),barca ↔ bayern,82,0.2804878048780488
Other (Men's),brentford ↔ sheffield united,82,0.4878048780487805
Other (Men's),lazio ↔ roma,81,0.2962962962962963
Other (Men's),bayern munich ↔ porto,81,0.25925925925925924
Other (Men's),leicester city ↔ spurs,81,0.38271604938271603
Other (Men's),manchester united ↔ monaco,81,0.20987654320987653
Other (Men's),chelsea ↔ norwich city,81,0.3950617283950617
Other (Men's),atletico madrid ↔ paris saint-germain,81,0.30864197530864196
Other (Men's),bayern munich ↔ sevilla,81,0.2345679012345679
Other (Men's),fulham ↔ spurs,81,0.4567901234567901
Other (Men's),liverpool ↔ tottenham hotspur,80,0.45
Other (Men's),nottingham forest ↔ reds,80,0.4375
Other (Men's),leicester city ↔ newcastle,80,0.4
Other (Men's),ac milan ↔ paris saint-germain,80,0.1625
Other (Men's),getafe ↔ real madrid,80,0.3625
Other (Men's),brentford ↔ inter,80,0.3
Other (Men's),bayern munich ↔ everton,79,0.2911392405063291
Other (Men's),arsenal ↔ roma,79,0.26582278481012656
Other (Men's),ajax ↔ paris saint-germain,79,0.2911392405063291
Other (Men's),fulham ↔ sheffield united,79,0.4936708860759494
Other (Men's),barcelona ↔ rayo vallecano,79,0.43037974683544306
Other (Men's),milan ↔ psg,79,0.26582278481012656
Other (Men's),lyon ↔ manchester united,78,0.23076923076923078
Other (Men's),milan ↔ roma,78,0.2564102564102564
Other (Men's),arsenal ↔ napoli,78,0.19230769230769232
Other (Men's),bayern munich ↔ newcastle,78,0.2948717948717949
Other (Men's),leicester ↔ spurs,78,0.3717948717948718
Other (Men's),chelsea ↔ west ham united,78,0.358974358974359
Other (Men's),everton ↔ juventus,78,0.2692307692307692
Other (Men's),nottingham forest ↔ sheffield united,78,0.5641025641025641
Other (Men's),bayern ↔ paris saint-germain,78,0.21794871794871795
Other (Men's),chelsea ↔ lazio,78,0.19230769230769232
Other (Men's),everton ↔ luton,77,0.5324675324675324
Other (Men's),blues ↔ paris saint-germain,77,0.35064935064935066
Other (Men's),bayern ↔ villarreal,77,0.3246753246753247
Other (Men's),atalanta ↔ napoli,77,0.2857142857142857
Other (Men's),burnley ↔ luton town,77,0.4155844155844156
Other (Men's),bayer leverkusen ↔ real madrid,76,0.2236842105263158
Other (Men's),nottingham forest ↔ spurs,76,0.5131578947368421
Other (Men's),burnley ↔ luton,76,0.47368421052631576
Other (Men's),bournemouth ↔ spurs,76,0.4868421052631579
Other (Men's),leeds united ↔ tottenham,76,0.4605263157894737
Other (Men's),bayern munich ↔ man city,76,0.23684210526315788
Other (Men's),bayern munich ↔ milan,76,0.2236842105263158
Other (Men's),marseille ↔ paris saint-germain,75,0.28
Other (Men's),burnley ↔ newcastle united,75,0.4
Other (Men's),blues ↔ brighton,75,0.4
Other (Men's),crystal palace ↔ sheffield united,75,0.5333333333333333
Other (Men's),barca ↔ borussia dortmund,75,0.21333333333333335
Other (Men's),newcastle united ↔ west ham,75,0.3466666666666667
Other (Men's),bayer leverkusen ↔ manchester city,75,0.21333333333333335
Other (Men's),barcelona ↔ getafe,75,0.36
Other (Men's),manchester united ↔ norwich city,75,0.4266666666666667
Other (Men's),lille ↔ real madrid,74,0.2972972972972973
Other (Men's),sevilla ↔ villarreal,74,0.21621621621621623
Other (Men's),marseille ↔ real madrid,74,0.2972972972972973
Other (Men's),juventus ↔ sevilla,74,0.22972972972972974
Other (Men's),feyenoord ↔ manchester united,74,0.22972972972972974
Other (Men's),barcelona ↔ brentford,74,0.3783783783783784
Other (Men's),manchester city ↔ tottenham hotspur,74,0.43243243243243246
Other (Men's),lille ↔ manchester city,74,0.24324324324324326
Other (Men's),real madrid ↔ spurs,74,0.2702702702702703
Other (Men's),everton ↔ man utd,73,0.3972602739726027
Other (Men's),bournemouth ↔ reds,73,0.4520547945205479
Other (Men's),burnley ↔ leicester city,73,0.410958904109589
Other (Men's),inter ↔ lazio,73,0.273972602739726
Other (Men's),manchester united ↔ tottenham hotspur,73,0.410958904109589
Other (Men's),atalanta ↔ barcelona,73,0.2054794520547945
Other (Men's),tottenham ↔ wolves,72,0.4583333333333333
Other (Men's),ajax ↔ bayern,72,0.3055555555555556
Other (Men's),ac milan ↔ napoli,72,0.2638888888888889
Other (Men's),atletico madrid ↔ psg,72,0.2777777777777778
Other (Men's),newcastle ↔ psg,72,0.2638888888888889
Other (Men's),ajax ↔ everton,72,0.3194444444444444
Other (Men's),fulham ↔ west ham,72,0.4722222222222222
Other (Men's),benfica ↔ porto,71,0.30985915492957744
Other (Men's),arsenal ↔ villarreal,71,0.30985915492957744
Other (Men's),bayern ↔ lazio,71,0.3380281690140845
Other (Men's),nice ↔ psg,71,0.29577464788732394
Other (Men's),brighton ↔ leicester city,71,0.352112676056338
Other (Men's),inter ↔ sevilla,71,0.2112676056338028
Other (Men's),man utd ↔ tottenham,71,0.39436619718309857
Other (Men's),bournemouth ↔ newcastle united,70,0.42857142857142855
Other (Men's),man utd ↔ newcastle,70,0.38571428571428573
Other (Men's),burnley ↔ man city,70,0.4142857142857143
Other (Men's),atletico ↔ manchester united,70,0.45714285714285713
Other (Men's),arsenal ↔ man utd,70,0.44285714285714284
Other (Men's),manchester united ↔ west ham united,70,0.4
Other (Men's),everton ↔ luton town,70,0.44285714285714284
Other (Men's),ajax ↔ barca,70,0.24285714285714285
Other (Men's),atletico ↔ barcelona,69,0.34782608695652173
Other (Men's),brentford ↔ man city,69,0.42028985507246375
Other (Men's),ajax ↔ benfica,69,0.3333333333333333
Other (Men's),atletico ↔ manchester city,69,0.4492753623188406
Other (Men's),bayern ↔ psg,69,0.2898550724637681
Other (Men's),barcelona ↔ west ham,69,0.2898550724637681
Other (Men's),blues ↔ man city,69,0.3188405797101449
Other (Men's),brighton ↔ newcastle united,69,0.4057971014492754
Other (Men's),bayer leverkusen ↔ manchester united,69,0.2608695652173913
Other (Men's),atletico ↔ real madrid,69,0.391304347826087
Other (Men's),bayer leverkusen ↔ lazio,69,0.37681159420289856
Other (Men's),ajax ↔ arsenal,68,0.39705882352941174
Other (Men's),juventus ↔ newcastle,68,0.3088235294117647
Other (Men's),benfica ↔ villarreal,68,0.3088235294117647
Other (Men's),inter ↔ spurs,68,0.3382352941176471
Other (Men's),chelsea ↔ lyon,68,0.23529411764705882
Other (Men's),athletic bilbao ↔ barcelona,68,0.22058823529411764
Other (Men's),barca ↔ tottenham,68,0.22058823529411764
Other (Men's),crystal palace ↔ gunners,68,0.6323529411764706
Other (Men's),leicester ↔ real madrid,68,0.27941176470588236
Other (Men's),dortmund ↔ rb leipzig,68,0.25
Other (Men's),leicester ↔ nottingham forest,68,0.38235294117647056
Other (Men's),ajax ↔ inter,67,0.23880597014925373
Other (Men's),lazio ↔ tottenham,67,0.19402985074626866
Other (Men's),tottenham ↔ villarreal,67,0.31343283582089554
Other (Men's),chelsea ↔ toffees,67,0.582089552238806
Other (Men's),leeds united ↔ newcastle,67,0.5223880597014925
Other (Men's),blues ↔ borussia dortmund,67,0.31343283582089554
Other (Men's),arsenal ↔ marseille,67,0.23880597014925373
Other (Men's),arsenal ↔ rb leipzig,67,0.1791044776119403
Other (Men's),bayern munich ↔ red bull salzburg,67,0.31343283582089554
Other (Men's),bournemouth ↔ man city,66,0.45454545454545453
Other (Men's),liverpool ↔ red bull salzburg,66,0.2727272727272727
Other (Men's),brentford ↔ reds,66,0.4393939393939394
Other (Men's),ac milan ↔ psg,66,0.21212121212121213
Other (Men's),luton ↔ tottenham,66,0.45454545454545453
Other (Men's),aston villa ↔ leeds united,66,0.5303030303030303
Other (Men's),brentford ↔ newcastle united,66,0.3939393939393939
Other (Men's),arsenal ↔ wolves,66,0.4393939393939394
Other (Men's),luton ↔ sheffield united,66,0.5151515151515151
Other (Men's),nice ↔ real madrid,66,0.25757575757575757
Other (Men's),napoli ↔ tottenham,66,0.21212121212121213
Other (Men's),man utd ↔ real madrid,66,0.24242424242424243
Other (Men's),foxes ↔ leicester,66,0.42424242424242425
Other (Men's),manchester city ↔ monaco,66,0.25757575757575757
Other (Men's),blues ↔ juventus,65,0.3384615384615385
Other (Men's),eintracht frankfurt ↔ rangers,65,0.4153846153846154
Other (Men's),luton town ↔ manchester united,65,0.4461538461538462
Other (Men's),arsenal ↔ valencia,65,0.2153846153846154
Other (Men's),porto ↔ tottenham,65,0.24615384615384617
Other (Men's),arsenal ↔ bayern,65,0.2
Other (Men's),bayer leverkusen ↔ rb leipzig,65,0.35384615384615387
Other (Men's),chelsea ↔ monaco,65,0.23076923076923078
Other (Men's),luton ↔ manchester united,65,0.46153846153846156
Other (Men's),arsenal ↔ atletico madrid,64,0.234375
Other (Men's),barcelona ↔ leeds united,64,0.3125
Other (Men's),milan ↔ napoli,64,0.25
Other (Men's),leverkusen ↔ liverpool,64,0.40625
Other (Men's),crystal palace ↔ leeds united,64,0.484375
Other (Men's),bayern munich ↔ blues,64,0.359375
Other (Men's),bayern munich ↔ monaco,64,0.203125
Other (Men's),atalanta ↔ roma,64,0.265625
Other (Men's),brighton ↔ man utd,64,0.453125
Other (Men's),fiorentina ↔ roma,64,0.25
Other (Men's),barcelona ↔ rennes,64,0.1875
Other (Men's),man city ↔ nottingham forest,64,0.40625
Other (Men's),brighton ↔ leeds united,63,0.5079365079365079
Other (Men's),arsenal ↔ benfica,63,0.2698412698412698
Other (Men's),blues ↔ brentford,63,0.4126984126984127
Other (Men's),manchester city ↔ west ham united,63,0.36507936507936506
Other (Men's),ac milan ↔ reds,63,0.30158730158730157
Other (Men's),bayern ↔ leverkusen,63,0.5079365079365079
Other (Men's),lille ↔ manchester united,63,0.2857142857142857
Other (Men's),arsenal ↔ lille,63,0.31746031746031744
Other (Men's),manchester city ↔ valencia,63,0.20634920634920634
Other (Men's),brighton ↔ juventus,63,0.3492063492063492
Other (Men's),psg ↔ roma,63,0.15873015873015872
Other (Men's),fiorentina ↔ manchester city,63,0.20634920634920634
Other (Men's),psg ↔ rb leipzig,62,0.2903225806451613
Other (Men's),marseille ↔ psg,62,0.2903225806451613
Other (Men's),bournemouth ↔ leicester,62,0.43548387096774194
Other (Men's),brentford ↔ leicester city,62,0.4032258064516129
Other (Men's),borussia dortmund ↔ napoli,62,0.1935483870967742
Other (Men's),aston villa ↔ bayern munich,62,0.3064516129032258
Other (Men's),chelsea ↔ rennes,62,0.24193548387096775
Other (Men's),rb leipzig ↔ tottenham,62,0.24193548387096775
Other (Men's),aston villa ↔ wolves,62,0.3870967741935484
Other (Men's),bournemouth ↔ luton,62,0.532258064516129
Other (Men's),burnley ↔ real madrid,61,0.26229508196721313
Other (Men's),paris saint-germain ↔ rb leipzig,61,0.22950819672131148
Other (Men's),barcelona ↔ lille,61,0.2459016393442623
Other (Men's),bayer leverkusen ↔ borussia dortmund,61,0.36065573770491804
Other (Men's),psg ↔ sevilla,61,0.18032786885245902
Other (Men's),reds ↔ west ham,61,0.4262295081967213
Other (Men's),newcastle ↔ wolves,61,0.4262295081967213
Other (Men's),juventus ↔ porto,61,0.22950819672131148
Other (Men's),blues ↔ burnley,61,0.29508196721311475
Other (Men's),juventus ↔ reds,61,0.3114754098360656
Other (Men's),athletic bilbao ↔ real madrid,61,0.22950819672131148
Other (Men's),everton ↔ wolves,61,0.4098360655737705
Other (Men's),fiorentina ↔ napoli,61,0.29508196721311475
Other (Men's),lazio ↔ paris saint-germain,60,0.21666666666666667
Other (Men's),leicester ↔ west ham,60,0.43333333333333335
Other (Men's),arsenal ↔ west ham united,60,0.45
Other (Men's),man city ↔ man utd,60,0.45
Other (Men's),brentford ↔ juventus,60,0.3
Other (Men's),chelsea ↔ tottenham hotspur,60,0.5
Other (Men's),atletico madrid ↔ villarreal,60,0.3333333333333333
Other (Men's),celtic ↔ liverpool,60,0.23333333333333334
Other (Men's),everton ↔ inter,60,0.31666666666666665
Other (Men's),leeds united ↔ man city,60,0.4166666666666667
Other (Men's),juventus ↔ spurs,60,0.36666666666666664
Other (Men's),fulham ↔ man city,60,0.43333333333333335
Other (Men's),man city ↔ reds,59,0.423728813559322
Other (Men's),ac milan ↔ arsenal,59,0.23728813559322035
